raw_user_id,seed,past-only NDCG@20,+coherent NDCG@20,diff
jRVs6KNh30LgOcAcWttJMg,123,0,0,0
jSx-T-kuO7WHQBTqHwJhQA,123,0,0,0
jTFY6nPeTvG2ffsNsil7kQ,123,0,0,0
jV994QtHdF1k5K1K6M4QEw,123,0,0,0
jWN-BgwCh210KzFUmDi53A,123,0,0,0
jXX-G_goCYZZrLSDY8qXdg,123,0.17342766,0.27487633,0.10144868
jXhSMz7KxMixxvcNDMx7Tg,123,0,0,0
jZ7gwktCLMYxTJiN7ILVDQ,123,0,0.23981247,0.23981247
jZMG0guBWjgFDgETR-u0AQ,123,0,0,0
jZgihdS6_xxldYg-Eo64Rw,123,0,0,0
jbKi-tS2ySbcJ-ENnZHXHQ,123,0,0,0
jbWWG-7nXAgtRae2RxGKmw,123,0,0,0
jc-K_QFFUfKhv7xCnv9vxw,123,0,0.084790051,0.084790051
jcG1-HgxFuk-NzJZWBxjNg,123,0,0,0
jcK6d6xrb_byQxzrBGswFg,123,0,0,0
jd3tZmIqS6yFdB-mTJc1Wg,123,0,0,0
jdAnhCSuzLNZIBaXGreq9g,123,0,0,0
je08G4XiZIJMV6RCUOoZSg,123,0,0,0
jelEhQhZia9FBPsMq0WeJg,123,0,0,0
jfbPuZ_uPB93OaqSZv7YrQ,123,0,0,0
jhDEh1YBOPcqKaRzR0WbAQ,123,0,0,0
jhF2aD1k3Pp6RjgbLzJoRw,123,0,0,0
jiaSrQknZMwyfKm5O3HpHA,123,0.16716045,0,-0.16716045
jidLJOEoxJ5-GiEKGpzJVg,123,0,0,0
jiiVEghxAusmeYxw1OYpQw,123,0.13032377,0.11706259,-0.013261173
jj78-kDHKh2lzvKbfUvd3g,123,0,0,0
jjCuneJ_dX81A5jW4pIf8w,123,0,0,0
jjssleQNtIBcS7JNXiB0xg,123,0,0,0
jk5oDKpRerjJ_U5Z8sAz5w,123,0,0,0
jkJJXpzCpuw2xYIM69Yc_w,123,0,0,0
jkijlQdvTYIWFJQWekFY2w,123,0,0,0
jkoQgU0cHqB5j7w0-4ZHPA,123,0,0,0
jm6zCII7rtT6y04csSUUfw,123,1,1,0
jmHCRUxkVf7AUMvUICkJUw,123,0,0,0
jmb-gr1KBlFPQePMWJxVeg,123,0,0,0
jmhG9UJAsdAn9EFjN0WaXg,123,0,0,0
jmmne1DuO3N1G0xFSIYxPA,123,0,0,0
joF9vYIvkCtPaIDHsXXfVA,123,0,0,0
joanms0fTKN3jHyDUeMzYw,123,0,0,0
jofRlWezV7QJpCjBGRXnEg,123,0,0,0
jpY8IGiem6A7kXfPrFv0PA,123,0,0,0
jrQ-cDLTqx-Xjjxb7A-vDA,123,0.18154179,0.20210735,0.020565554
jtb5-3GYQf7gYFN31jg1Rg,123,0,0,0
juR8F3qqhnqDaqapOWnNYw,123,0,0,0
julh_sf_TLtVkl2TRhudiw,123,0,0,0
juoTJ0_8r3ImVTo726qLmA,123,0,0,0
juwXP11YonKnEvleWkmZ8g,123,0,0,0
jvRvgOrKX3jzJvi6BXuFKg,123,0,0,0
jvuiHdPe2wg4Msp_9-IdOA,123,0,0,0
jwYcIwlpFR73DeMhfxt76g,123,0,0,0
jwtTBTYuL8249q26lmJH6A,123,0,0,0
jwyg6Bo4aYJYvJhz-UHbfg,123,0,0,0
jxac2pQOPQvYY32Zk-SM1Q,123,0.24857007,0.19145397,-0.0571161
jxj5xTascQZ01qYfYUiGbA,123,0,0,0
jxvdKemetSt8jFi21K3kaA,123,0,0,0
jyIvWjsYhxMEJRqpNk67Pg,123,0,0,0
jySWq88Y7BE8mru53Ql5FQ,123,0,0,0
jym_vGpElQ1DttwNHSccHQ,123,0,0,0
jyo36hAYLNrmNPZLbXsBBg,123,0,0,0
jyoRTd9KbwzWI16gh8sdaA,123,0,0,0
jzamul6RO5Q2pkq5qSQf6g,123,0,0,0
k-VVZ613e-7pFz9bShf_uQ,123,0,0,0
k0ItOdfAkjrvH7Hj-u7lVg,123,0,0,0
k0PV5GT4lTx-kFdNx89qeQ,123,0,0,0
k0uqCO3pGxQcT-fVUTsHCg,123,0,0,0
k1seducTq2YHpyD49-cVYg,123,0.16812754,0.24630239,0.078174852
k24QIVcmhhOnv9MCY3dELA,123,0,0,0
k2kYJSZWIiSW_79sFGpz9Q,123,0.23165733,0.23165733,0
k3Xxkt-rplj8-kDpwQ33MQ,123,0,0,0
k3dnhhJaxQl7PFfyEONECQ,123,0,0,0
k3unLq8yPApU4y7JvZ1Yiw,123,0,0,0
k3vleCExr52KzSmzVInMRw,123,0,0,0
k4LF4mv4KXuXbsU-7aKeJw,123,0,0,0
k4NTFS_bOZPkcww5EitoNA,123,0,0,0
k4W4BRYvZemxKJHEOFkCLQ,123,0,0,0
k4XjNX8Mju434hDMli7k2g,123,0,0,0
k5Uqg9GmF_Z_9LBAxjegpg,123,0,0,0
k5iA70JBHhY8ucLXGR0npA,123,0,0,0
k6AwCajLT06J6cwC3SqFcg,123,0.16176948,0.07223616,-0.089533323
k6Gl3_OZVEXV7EpJBqKE2Q,123,0.14804096,0.29608191,0.14804096
k6GurG0wmHVyiZGzmxs8eQ,123,0.5,1,0.5
k8KZKWtU5P3184mo8ABxYQ,123,0,0,0
k8XYJH8a7VjL4sM_jahXSg,123,0,0,0
k8lsITXfOwBOesuLnFAsyg,123,0,0,0
k9BCIgi9UdGaNkDxBkIR7A,123,0.38685281,0.1845757,-0.20227711
k9BP--nQ45tD6fVDNtn93A,123,0,0,0
k9VvSC6kRUSHBFn6sh4S8w,123,0.23599634,0.24291856,0.0069222259
kA16WmCbqMsU4nwzYpJBWg,123,0,0,0
kAE7vcgafLO5N6WmG2PJVg,123,0,0,0
kCMfy1_8YSWhOF2O6PZSuw,123,0,0,0
kCwKq26mfhmwi8FUDV0ZQw,123,0,0,0
kD52Br_KSfANXJ_p8lY27A,123,0.25595802,0.25,-0.0059580248
kDKWKnb5WSLk1SjLcP84Bg,123,0,0,0
kEQghZ8PcOTdpyL0fF4uDA,123,0,0,0
kEcMLkQwMEnMYsYfUMOXBg,123,0,0,0
kEfG0D2ga4vl0xbIUjZ3mA,123,1,1,0
kEyRH-wIsIw9M7T-pfQZAw,123,0,0,0
kFX8p4NbflPsTLWKYnc0Ig,123,0,0,0
kFyVpGIJKkXIlORaatoBpg,123,0,0,0
kH4MvwDaTNkMnKiU2WjIgQ,123,0,0,0
kHmXUEOAsIbguUrPoX6Tkg,123,0,0,0
kIUDNNr0lCzYZ5WjNjsRAQ,123,0,0,0
kIkw_hlSkANX5_xwwW1amw,123,0,0,0
kItyNkRiDBtN8NCN8JhblQ,123,0,0,0
kJnbLIPdJ6QOu_USBdfuZA,123,0,0,0
kK1VqkVSMkRewP6KP7hJXQ,123,0,0,0
kKPtzymyBkIuRpc7KTQSJA,123,0,0,0
kKncnVGJRsJ8j9UnbqmdsA,123,0,0,0
kLEH7BqR1NSaJZ0yGCdCSg,123,0.61314719,0.61314719,0
kLm3B6LeboEZWX_4otpILA,123,0,0,0
kMQpdrn7N5GEAPtmIxL1yw,123,0,0,0
kNj-CSpMrzSC99fiqSlkNQ,123,0,0,0
kOG9KvVJ3A-FvNx5WILuwA,123,0,0,0
kPu_ZlCwtwInEjdE4PuslA,123,0,0,0
kQE6wYjjph14jrIZttOW2Q,123,0,0,0
kQek0Ft9uFPRuxP9Z3g5-A,123,0,0,0
kQrrTVy2kvuGz-Flv9Htww,123,0,0,0
kRD9SybtzNVuKcpbnXhk6Q,123,0.71930748,0.74090964,0.02160216
kRRyU-jWHu-yiczlupobBQ,123,0,0,0
kRyjFBqU8bt-8NcJOLIciA,123,0,0,0
kSfFD0gNRiuixm0F_bjhAg,123,0,0,0
kTk9ZjSJUB391At76D7ixw,123,0,0,0
kTpsjDUhl9BlRl0FVuNreA,123,0.39038005,0.24630239,-0.14407766
kVQHTSp2YU6Mpka6ZCrPZQ,123,0,0,0
kWBkbLuOFac2HFt3zcltRg,123,0,0,0
kWOApx9Yhmpe1Hj1moA-eA,123,0,0,0
kYDEGwHzWBxyC-R1eo3SDA,123,0,0,0
kYEMdA8erJVUpDOa_XEBeQ,123,0,0,0
kYNtwV_NYUSJDtBXLjjpuQ,123,0,0,0
kY_GzlFxLkXK_2ln4l-l-A,123,0,0,0
kYflv5tITinh4n4solpxMA,123,0,0,0
kYujA4d-zud35Zs2yfoq0g,123,0,0,0
kYyszsVktocplfjPsupZ8g,123,0,0,0
kZGB0vboBRDCjsqcsAjMMw,123,0,0,0
kZS93CWlO0D41iNhFGj9Eg,123,0,0,0
kZ_RstLIIDXqmQkRfO10qQ,123,0,0,0
k_QqFbnVIMkDo3M7bbpSrg,123,0,0,0
kaOV2JYS0-hdGm0ce3AIDQ,123,0,0,0
kauJmG3ZiA-m5u0nPrjb4g,123,0.22585713,0.30532037,0.079463234
kbFzYCzq9WkmitCXkxsWEw,123,0.60692396,0.5199968,-0.086927162
kc4kn028zSyl7NPvxJ47KA,123,0,0,0
kcLWNtG7gA_HWgiLxzqXtA,123,0,0,0
kccmmpuPbFvTmFtQF9CKaw,123,0,0,0
kdF05ql0bquraoqcTwrweg,123,0,0,0
kg66FxWXqggr1hq4jz86Ow,123,0,0,0
khDfwbNBvJ44CzvWJUiWTw,123,0,0,0
khYCwrUnEY3DkI-F1ahfDw,123,0,0,0
kj-jdhOYqi85101EEu1kTg,123,0,0,0
kjZeiNWPzvVZFWDKW3mdoQ,123,0,0,0
kj_DV5bdZjTLxa2ODGV_Qg,123,0,0,0
kjjsLDsa7EUp8lLKUY3_0Q,123,0,0,0
kjlhPieXBPx7PqX8K4aQ9A,123,0.19635794,0.19635794,0
kkHcLQqS5If2ohMvoLhAMg,123,0.27487633,0.27487633,0
kkHdxY0j7tU04Y6eDl75rA,123,0.14704034,0,-0.14704034
kkKo6_qwbiu9SdZwOv2Rbg,123,0,0,0
kmM10yUMt62-oDNDB8eTHw,123,0,0,0
kmQPHpob2__bYTWs0CVwYA,123,0,0,0
kmmqamXMEB0qLIorrS46pQ,123,0,0,0
kmuZJhe2UERaTtIm44Z9Ow,123,0,0,0
knm6obTHwvxH2fMFYEu3pQ,123,1,1,0
knrupsullzWNqkUzGHshpQ,123,0,0,0
knwK1zwTWQylqEvGkVWzog,123,0,0.11284514,0.11284514
kqhR7c4ZhWhnkhXNHlt6tA,123,0,0,0
kqlXCOXymKHbO_w2kRLPgg,123,0.064708339,0,-0.064708339
ksBWrqnjT6fL6nulF_GYZQ,123,0,0,0
ktCNJpjtIWVSnQRjZT1iUQ,123,0,0,0
ktk1ADOeTUgAjE_Y5bvtqQ,123,0,0,0
kuyawcIRvZE-hjOWUntgXw,123,0,0,0
kwUgEePIpX2ik7FxKr4Bfg,123,0,0,0
kxVwdG68BctSAEYXd_HyGQ,123,0,0,0
ky0awPVmGZBB8wCzbCYz9g,123,0,0,0
kyQKElpkSCDRka7ti72qng,123,0,0,0
kyVJXFsIf_JaHMy51rc67w,123,0,0,0
kyc_Jt9r4Su8liaMa9raQw,123,0,0,0
kynpayfZunwfm8bMR8fRZw,123,0,0,0
kzExLqulSFnd5iBXWyxewQ,123,0,0,0
kzHl-XB5ubTxgoqQbm9yGw,123,0,0,0
l-BGQL_dveUG2ab-2KEyQQ,123,0,0,0
l-z55nydXM644W0oVwBcuw,123,0,0,0
l0e_QnB17xqzv5BAFOqiGQ,123,0,0,0
l0oWM0S4wpyGTsKQJ5GWBQ,123,0,0,0
l1BxkplUwWczHNulfYEkIg,123,0,0,0
l2JpmmYO-5OXSYehBvTfcQ,123,0,0,0
l2o_pjuS5T4jEn-8T4Z8KA,123,0,0,0
l3CSbTbrptAz8Jd_xKzqYQ,123,0,0,0
l3ElIU_Wsz16qnBp690mvA,123,0,0,0
l3Xdak0KOMN98PnD2HmVUA,123,0.1845757,0,-0.1845757
l4GzwJkLRel2kaoKiDEofA,123,0,0,0
l4iQ8z7Q6PFatFx_UUMpCw,123,0.2529427,0.2529427,0
l4xendC5jJ7Zp7OReyL6Hw,123,0,0,0
l62nMXWXyiLqtYrXBGCEyw,123,0,0,0
l6FQna_TOyj3d6C2mCNKKQ,123,0,0,0
l6TG_9SJa9diNH0Eayccrw,123,0.083193282,0.14456588,0.061372594
l6uGXP3qRHuPF97Iv3i-sA,123,0,0,0
l792-VmF1_fax2-h2lmg_A,123,0,0,0
l7dEPxOqm3KAoKBCFgurCA,123,0,0,0
l8YT0FqbvwEzrCH4HrrDKQ,123,0,0,0
l9P5RI9w5AplgAdlymkv5A,123,0,0,0
lA2ClQhpbFx5X-rQYGS1tg,123,0,0,0
lAG123sv99BMtyILjaazKQ,123,0.064708339,0.082746021,0.018037682
lAGVeGUk3LKnIQdrEy0trA,123,0,0,0
lASXNxCyR7wqwgRjh8fU3g,123,0,0,0
lDTZPQtnfl-OfsGEb8jf1Q,123,0,0,0
lDWnAJWWylzSWFL6EOBQSQ,123,0,0,0
lDyu0zxDc0jXR3QAtw_tGQ,123,0,0,0
lE5y0ccZdlQbdvny6PVECg,123,0,0,0
lEFLQEI0qP7QvxqTCtfTQA,123,0,0,0
lEI5lN0QHVRFyHen96c85g,123,0,0,0
lEYdBIixXIM3SJ_D4_ma2w,123,0,0,0
lEklU-0ebR_ZWFs8v5YA5A,123,0,0,0
lFLSuHyr22QfQxr26KkvGw,123,0.1175161,0.1175161,0
lG046VqgCpgW_qzOhKmGVA,123,0,0,0
lGZclrwA3HTMRq4iNmRAqw,123,0,0,0
lHJIhD0vQ8xjyHUb-IxByQ,123,0,0,0
lIE2RpoYvF0Cg5jCEBKGtA,123,0,0,0
lIpGqvvmg3glkkK48PHTPg,123,0,0,0
lK6vU1_UCK1owB6VEIOZPQ,123,0.32424651,0.260437,-0.06380951
lK7bEhOIdnQWWSvopiBW2g,123,0,0,0
lKtd3RfLNQy8nev7rFPkcQ,123,0,0,0
lLHbU0-h3xeI226SQubrYw,123,0,0,0
lLKBshoFXqizrPt25Pc-7A,123,0.34717825,0.29608191,-0.051096341
lMTqYsCmQ780-q_Tm_-LTA,123,0,0,0
lO1ZJdZcQXvtpXK0tu3_cw,123,0,0,0
lOPdCFAkCrEfuc97DxNFSQ,123,0,0,0
lOdZoda6Hq0Wi3RR2V8Y0Q,123,0,0,0
lQ3z8tjSxOvqrWdcKjUlrQ,123,0,0,0
lQ_dbuM6xIthZ63nnd8cHQ,123,0,0,0
lR2CWLz7Y_76WGMl0OeWKQ,123,0,0.038384638,0.038384638
lRLMfXSoYAErQdnuyFgt2w,123,0,0,0
lRRuTimITgwzoXLIM3g9qw,123,0.29608191,0,-0.29608191
lRa8LUtA5DMrkTu3NpNNlA,123,0,0,0
lSLFvLbgWmvB_nIWsYpW6w,123,0.061734604,0,-0.061734604
lSxbxkHMeMOqvWAtgxSl5Q,123,0,0,0
lTMdCdU_z-NSZzb-e4ejDg,123,0,0,0
lTxPGJx5PNTSVgQnFqe5dg,123,0,0,0
lTyrc6Isxnu6_yq5v0d5sw,123,0,0,0
lU9v6r4bo6nh1i5z4Z-BDg,123,0.40061355,0.40731201,0.0066984598
lUc4LbgjbPniRso7txzVuA,123,0,0,0
lUgyk9vHUmBlt49WSdpD0Q,123,0,0,0
lV17W9GupGzhRizZtbzGSA,123,0,0,0
lV9epgzUWlc53rqkf51XgA,123,0,0,0
lVj6rc7Xr_FCaehzRMmPtw,123,0,0,0
lW9xTvoDyPn2AhreAUjEww,123,0,0,0
lWNEBu8S3f1dbYsEdkaV8Q,123,0,0,0
lWhowBlZFOWzWGryS2LMxA,123,0.61314719,0.61314719,0
lXcc2mdDhBRYW1UFwuF4Nw,123,0,0,0
lXnRjF3mNga32LyRiEclQQ,123,0,0,0
lXrzXv1tWbCMh6hPXqcR4g,123,0,0,0
lY2Cfx3fOELseFH0HSG9ZQ,123,0,0,0
lYEHrma-v7DI2aZ-DRxJQA,123,0,0,0
lYtxh-L5yvp41FYXL2r4-A,123,0.61314719,0.61314719,0
l_PYlgyZLEnZm4jCp8Gmdw,123,0,0,0
la6VxtOrm0rzw1iAWLprfQ,123,0,0,0
lahQZzrrOG9xxGiqs977iQ,123,0.18672776,0.1178121,-0.068915662
lavyYLh68LxIBhJdIE5f_g,123,0,0,0
lbDYppQgGowSJIeD3xS4eA,123,0,0,0
lbGn0sxC5OuGjdccSoJJQQ,123,0,0,0
ldCg-SHasDf59p-qTPkGew,123,0,0,0
ldrQtLPZzX5RTBMxOy__9w,123,0,0,0
ldtxYghu6OLAMxRkkKh3uA,123,0,0,0
lepAXOBZWyGhLNJhHbT1nw,123,0,0,0
lflWLPxgcvu2rf9-zPyzbw,123,0,0,0
lg0yxTsNyCHy89DAD8rElA,123,0,0,0
lgB93Q5dePzMBWXu_GVHEA,123,0,0,0
lgUHdLdNQlcaUCzkKPVAmA,123,0,0,0
lgUKLRsqvhu4DbM9syzq_Q,123,0,0,0
lh4-936qzBe9z12iwDgIrw,123,0,0,0
lhtWUXD6zQW5UOvUpZCXUg,123,0,0,0
li0KxXvLCZlPD-aZZ6b_KQ,123,0,0,0
liw7-Jkd9Jn5bOIgTRGcPA,123,0,0,0
ljzRGc17tlLoyv9AYEQrPA,123,0.083724914,0.11367467,0.029949759
lkGB6HVoFe5-hJq3Mp0eTQ,123,0,0,0
lkbY1ahEEW5S2th1yAdn2Q,123,0,0,0
lke1vhsIqio4TaeJFs4bnQ,123,0,0,0
lm2uz_4jZJL1Iz2RDQHKIg,123,0,0.23981247,0.23981247
lm56NZaqG90rCIq7mdZYgA,123,0,0,0
lm68iuxsqDEZ3u_EkDIE6Q,123,0,0,0
lmJy4OwP_TyHIg8a8Q0RsA,123,0,0,0
lmL1P6wJi0Z8Jg8DTPqawQ,123,0,0,0
lmjaCVsRD9DnBlns7r2l-w,123,0,0,0
ln3R5ujXP_n8fXvRrKxAng,123,0.10858087,0,-0.10858087
lnQyKu1NZTMThnUYGh6jgg,123,0,0,0
lneyam99jHB_ITEyTXT7bg,123,0,0,0
lodcjNGaE1B-lAWfn-L2Qw,123,0,0,0
lp4D-epxES8G-EIGZay4SA,123,0,0,0
lp4n-BGrNB4Mf9z6Lk1R2w,123,0,0,0
lpjmKkdcUo4sjroCawuwQg,123,0,0,0
lpnI226_ekGGvkx2Kd-biQ,123,0,0,0
lrtGPAmDqCFnbfAKiB4NmA,123,0,0,0
lserqDseBmOizRQk8zbU4Q,123,0,0,0
ltVVan0-7G-mQt7QW3rKjg,123,0,0,0
ltv6-0NLK9GweBbRjC9Avg,123,0,0,0
ltzqwSA474YxEzLoD1MVIg,123,0,0,0
luM_UHp6Yc4fdI1yKQZ_Pw,123,0,0,0
lurVw8WAzlEYLYMm8dOOCw,123,0,0,0
lvhpSWe2vae8uTlnf7alyA,123,0,0,0
lw1EuTo6vV_biYruLwFXHg,123,0.1934264,0.21840744,0.024981033
lwHDxfX2z2ufI-QuWMmQkw,123,0,0.26264954,0.26264954
lwUZzdNG-XLlNpivmwcEsQ,123,0,0,0
lwUa756W1t0jX68St3hPWw,123,0,0,0
lxA2xhPoGyEKdfKkR7u7yw,123,0,0,0
lxarBB7Mg2IVGlM7dNukFQ,123,0,0,0
lxkfonZr_y4yeNXKrKIf9w,123,0,0,0
lyxvWcFLoho5AB_GzZmdhw,123,0.25595802,0.30103,0.045071971
lzKIQNdszz0-EodxitP4PQ,123,0,0,0
m-Pnm53eK4NFW6keiL7yjQ,123,0,0,0
m-cM4C61m6d3iusOS9X1pA,123,0,0,0
m-o1o9E6yTCL8KOIH04ixQ,123,0.14804096,0.16716045,0.019119499
m0Z0H_jPvyA5T00Pg6xT_g,123,0,0,0
m0lZWKBoPifxndi0SLwh4w,123,0,0,0
m0o5tgCVle3anbaVL307kw,123,0,0,0
m1AUK8tI19tUT_N3DMkyIQ,123,0,0,0
m1AysTXG_v2Ig_P0zDJL2Q,123,0,0,0
m1sJ1YBdDp4GzPdrJLCjXQ,123,0,0,0
m26Ymu59nIeZZb5l8PGHCA,123,0,0,0
m39JMmoUjI6cF2E_LP-_Og,123,0.23540891,0,-0.23540891
m3ukIzoOjLso5QUWMNcGrg,123,0,0,0
m4Ba2rsUJ50C2FRpcFtxlw,123,0,0,0
m4F2dSJM3Eu1rRA8_QAQjQ,123,0,0,0
m4KAMgdgkAQtchNh9Ay80A,123,1,1,0
m4egTXIv3nBhvFuVDFceKg,123,0.13565197,0.14126697,0.0056149994
m5ORqgiVvB_JvVAdPQcGhg,123,0.43091684,0.23504555,-0.19587129
m5_fH7FmPgrE57YeLTqX8Q,123,0,0,0
m5dvyMpWhuh-a60rq9GzSg,123,0,0,0
m5i0UL5dnbUx3C1A41yoSw,123,0,0,0
m68LrtzwCrdln17GC2e5ZQ,123,0,0,0
m6ePktu2cDs1auXdoIzt5w,123,0.17610301,0.07102002,-0.10508299
m6i-9dPtvEnxotYsvYW3zA,123,0,0,0
m82YODoJKVhLENP-HtdHng,123,0,0,0
m8TgjNnyKgwslHaqNMFtHw,123,0,0,0
m8YRg68_52Vlj1tYYyC6Ug,123,0,0,0
m8y-4w0JpLe_NzkWRGEBpw,123,0,0,0
mAq1xBX7U_mbLpt6mKgOxw,123,0,0,0
mBEv23RpvHhPTGxrLTpN_A,123,0,0,0
mC19ofbbqvBAwOUH3fRHsg,123,0,0,0
mCL0nhYyvDa5a3Egqto6vg,123,0.1020974,0.19602913,0.093931735
mCW8Stba-sMGnR1HlV2M0g,123,0,0,0
mC_BjoGIJbS5XD9BA91CVw,123,0.24630239,0.13905618,-0.10724621
mCzZcydzTumzb09sK_IOFg,123,0,0,0
mDBAmEsyxuVTTT70dK-dqA,123,0,0,0
mDib4kH89y4tgR2eSBBxnA,123,0,0,0
mEHR0eMD0ZlhBiVR_Cu0SA,123,0,0,0
mFBnOCP92E6A738_FqYQwg,123,0,0,0
mFU1SzhxSs13QCDcPJguhQ,123,0,0,0
mFVHcixhLASc-qH0RgMLgg,123,0,0,0
mGTk_yB7-pVxvFcEYMc1GA,123,0,0,0
mGbn9P6Cl9FQCwfQWcA5CQ,123,0.20817041,0.063235676,-0.14493473
mH-NRs4CEzYrQzJKRjAvlw,123,0,0,0
mHjr_jucrxCv7InmDlCSLQ,123,0,0,0
mI5I7bLp7VxBU1JdxkNpUg,123,0,0,0
mJ6yNAm5x5-lyW7mkHmNFg,123,0.1507906,0.19263572,0.04184512
mJdO7amNT0tb3F2fvr8drg,123,0,0,0
mJqkH2uXFQQyoKfoXMjxuA,123,0,0,0
mJtYMmLcpofP7qBK1DfZQA,123,0,0,0
mKXjxcjG6iAee9DjjIFd3Q,123,0,0,0
mKoQi0-lXExGi8aVQfVPTQ,123,0,0,0
mL5cSWB9cSN0T5jQ2P2Gtw,123,0,0,0
mLIwT3cKR3JUhyt6jmSQ6Q,123,0,0,0
mLMTOW3bWc2BMSdYL_DS3Q,123,0,0,0
mLwKdFW96yof7-6EVgLXhA,123,0,0,0
mM8dZe49n8tMA2L1DRgpRQ,123,0,0,0
mN6RujPNIr9tPkLMj-NwGg,123,0.1208113,0.33916021,0.2183489
mN8fyBuA6ruTOg7BXIcQ7A,123,0,0,0
mNAVI_w-Bg_Us1gV4Dzphw,123,0,0,0
mNH59fye2BRKxU09AG2qyw,123,0,0,0
mNNDxJQR_LRxblW7m61JYQ,123,0,0,0
mNsrvbvPCwWx9_0GordRvw,123,0.26406812,0.2043824,-0.059685725
mODp6JlLClGNjgi1KHxXVA,123,0.61314719,0.61314719,0
mOSP0qhtAFxmKKnyO8YIYA,123,0,0,0
mPNsCj0_fMuNfxxkgeR1Hg,123,0,0,0
mPnOlm9FEHtc4fcfK6FjPw,123,0,0,0
mRTu_76SDZzmc8k8ll6OEQ,123,0.2529427,0.2529427,0
mRyFuAKSLQKdVvfN850_bQ,123,0,0,0
mT-Cf6OzEmgVWtfBiekZxw,123,0,0,0
mTZnNv-CbLGvqAhzkPDViA,123,0,0,0
mV9CpqMSvn_MFFZoRKqFMw,123,0,0,0
mVX_xyhExZy1keuFMknWsA,123,0.10889376,0.10549558,-0.0033981768
mVjgO4DwYzy4_lT6s2Q2_g,123,0.46927873,0.18154179,-0.28773693
mVkopn2FcSNOSrirL84v0w,123,0,0,0
mWk-VooDHOr1iyRtyUftZQ,123,0.13447875,0.04779447,-0.086684278
mWledV1ng0_cLgwdaceufg,123,0,0,0
mXmx-dkgyxrpxkJCJ95xkA,123,0,0,0
mYDBWALp3m6ccgxec2Q7PA,123,0.23137821,0,-0.23137821
mZQ6NG0UCbeIyz7vQpG41g,123,0,0,0
m_NaIYPKeHzaQcc90sKULQ,123,0.33916021,0.33916021,0
m_nYle8DOEyDddtR4bpgag,123,0,0,0
maSbHZfZzAvIzhu-y5svbQ,123,0,0,0
mai888IdxBKWWbcpN95dhA,123,0,0,0
mbDmR-HBmn310hfijtVHVA,123,0.091092403,0.15130121,0.060208804
mbJA9_yy-JbB1lkteWYD1A,123,0,0,0
mbMFiqA-QG3D-qa_KgzxWA,123,0,0,0
mcEHwmpiCOCFXemb2hIHaA,123,0,0,0
mcSyS5ZFTjNy2kP8ynlfLw,123,0,0,0
mcoDFbdugjc-hqqA-2wHZw,123,0,0,0
mgBV3YmtaEqKmvrOHKQXfA,123,0.33916021,0.33916021,0
mgN3F0ROIHGj_H7RlJa-EQ,123,0,0,0
mgisYq5lSAjWtJiXL_obOA,123,0,0,0
mgmWP0xb_ng5MEA7FAmWjQ,123,0,0,0
miGhlCIj5yAv_aHElvQslw,123,0.33333333,0.33333333,0
miezoBzEvncTmHU58g5HmA,123,0,0,0
mivYt-sr0OyYsnwpLFuXDg,123,0,0,0
mj_RWh934Y4TJxIZ_rvnog,123,0,0,0
ml-rDgT9FAz6G9UlpRPwIw,123,0,0,0
ml1AQElm3F1QCb0a6AJiKQ,123,0,0,0
mlEZTSkIQTXrEbOdsWq26w,123,0,0,0
mlTN5YVzzSk0etZFuD7eRA,123,0,0,0
mm6E4FbCMwJmb7kPDZ5v2Q,123,0.58181761,0.46927873,-0.11253889
mmXl5IhUqUZ1vkmZC2edqQ,123,0,0,0
mmi63Hg9BmgbUCditaGrkA,123,0,0,0
mmwuy8xa_qck0r42nPX8Tw,123,0,0,0
mmyYz-xiAO-tXqGSfyFJqA,123,0,0,0
mmzwk7j9-nYppgbJG0nU8w,123,0,0,0
mnpFeD_4TDSc9VvlzEHhRw,123,0,0,0
momZW_ekJwAOPoCvFiBWoA,123,0.61314719,0.61314719,0
moz1VXqvaWzVjVKaAFO8ZQ,123,0.13959537,0,-0.13959537
mpKZeBrIiXBTPJaWxloZ3g,123,0,0,0
mptaaXQBQ6b54LlHLooiag,123,0,0,0
mqhQc_J2AAH9y_O7Pd-8ig,123,0,0,0
mr8Wol7FgypD_CmboU5ToQ,123,0,0,0
mrbVjIfH--MlmAmrqLzoAw,123,0,0,0
mtSqqC0I3sD8C0VikZ2uJw,123,0,0,0
mteaS2dSVgQNlMf9xvgF0g,123,0,0,0
muOlT-uQrShoN1Qi610DWA,123,1,1,0
mukbs7Bj65O2fIVMi935nA,123,0,0,0
mv5r2Ixz67gUp-KRiPrE5g,123,0,0,0
mwHk33BsGV3Pc7fXAhcZ0A,123,0,0,0
mwNWXxPqG7uB6RLAuZ7Jow,123,0.21398626,0.29877632,0.084790051
mxeq9l3IvlqFbzgVycn9Tg,123,0,0,0
myMt8frtYZ2nrEdoI9G5CQ,123,0,0,0
mywz_VROZh9Le1Lw55VsqA,123,0,0,0
mz9eb3kuvovZ443CxTOVgw,123,0.1208113,0,-0.1208113
mzeZleZ3yvr_lpc3Ku5QEA,123,0.042430923,0.033963285,-0.0084676378
n-KG9hT4eGCgdcnQP8qMIA,123,0,0,0
n-MC3UtTTynTPSnvw4Ju9w,123,0,0.26264954,0.26264954
n-eqEznsIaunXMkulA6glg,123,0,0,0
n-r14HfcTMDBQHxnsljqmQ,123,0,0,0
